,realSum_wd,room_type,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,bedrooms,lng,lat,realSum_we,city,distance,metro_distance,biz_type,booking_days
2757,185.13,Entire home/apt,4.0,False,9.0,80.0,2,23.73691,37.995740000000005,197.08,athens,2.2,0.6,biz,any day
2758,97.49,Entire home/apt,3.0,True,10.0,99.0,1,23.72342,37.96444,97.49,athens,1.6,0.3,multi,any day
2759,92.8,Entire home/apt,3.0,True,10.0,97.0,1,23.73795,37.98045,92.8,athens,0.6,0.4,one,any day
2760,187.94,Entire home/apt,4.0,True,10.0,99.0,1,23.727,37.977,,athens,0.8,0.2,multi,weekdays only
2761,152.09,Entire home/apt,2.0,True,10.0,96.0,1,23.727,37.977,,athens,0.8,0.2,multi,weekdays only
2762,103.11,Entire home/apt,4.0,True,10.0,97.0,1,23.72736,37.96575,103.11,athens,1.3,0.2,biz,any day
2763,62.8,Entire home/apt,4.0,True,10.0,98.0,1,23.71457,37.98571,62.8,athens,2.1,0.6,one,any day
2764,170.6,Entire home/apt,2.0,True,10.0,100.0,1,23.728,37.977,,athens,0.7,0.2,biz,weekdays only
2765,213.48,Entire home/apt,2.0,False,10.0,94.0,1,23.734,37.96589,213.48,athens,1.1,0.7,biz,any day
2766,76.63,Entire home/apt,2.0,False,7.0,75.0,1,23.74287,37.96997,76.63,athens,0.9,0.8,one,any day
2767,133.34,Entire home/apt,2.0,False,9.0,93.0,1,23.74423,37.98042,,athens,0.9,0.5,multi,weekdays only
2768,127.72,Entire home/apt,6.0,False,10.0,95.0,3,23.71265,37.980340000000005,150.68,athens,2.1,0.2,one,any day
2769,261.76,Entire home/apt,6.0,False,10.0,96.0,2,23.72474,37.9786,261.76,athens,1.0,0.3,biz,any day
2770,149.51,Entire home/apt,4.0,True,10.0,100.0,2,23.74889,37.97085,156.54,athens,1.3,0.6,multi,any day
2771,92.56,Entire home/apt,4.0,False,9.0,91.0,0,23.74904,37.97387,,athens,1.2,0.2,multi,weekdays only
2772,92.56,Entire home/apt,4.0,False,9.0,97.0,0,23.75205,37.96779,92.56,athens,1.7,0.9,multi,any day
2773,120.45,Entire home/apt,2.0,True,10.0,98.0,0,23.739,37.987,,athens,1.3,0.9,biz,weekdays only
2774,104.28,Entire home/apt,5.0,True,10.0,100.0,2,23.72794,37.992090000000005,,athens,1.9,0.3,multi,weekdays only
2775,155.37,Entire home/apt,5.0,True,10.0,100.0,2,23.75578,37.98411,,athens,2.0,0.4,biz,weekdays only
2776,116.0,Entire home/apt,2.0,False,8.0,57.0,1,23.73689,38.02302,123.97,athens,5.3,0.1,biz,any day
2777,120.92,Entire home/apt,4.0,True,9.0,96.0,1,23.75249,37.96752,124.9,athens,1.7,1.0,one,any day
2778,148.34,Entire home/apt,3.0,False,10.0,100.0,1,23.74472,37.98231,,athens,1.1,0.7,one,weekdays only
2779,134.51,Entire home/apt,6.0,False,9.0,100.0,2,23.74821,37.97273,134.51,athens,1.2,0.4,multi,any day
2780,185.36,Entire home/apt,2.0,True,10.0,96.0,1,23.72615,37.96735,185.36,athens,1.2,0.3,multi,any day
2781,358.07,Entire home/apt,6.0,True,10.0,100.0,2,23.7333,37.97125,358.07,athens,0.5,0.5,biz,any day
2782,98.66,Entire home/apt,4.0,False,9.0,92.0,1,23.73369,37.98902,98.66,athens,1.5,0.5,one,any day
2783,180.91,Private room,2.0,False,10.0,100.0,1,23.729,37.975,180.91,athens,0.6,0.3,one,any day
2784,254.96,Entire home/apt,6.0,True,10.0,100.0,3,23.70937,37.96954,301.36,athens,2.4,0.1,one,any day
2785,111.08,Entire home/apt,2.0,False,10.0,100.0,1,23.72127,37.96304,111.08,athens,1.9,0.5,one,any day
2786,133.34,Entire home/apt,4.0,True,10.0,96.0,1,23.719,37.964,133.34,athens,1.9,0.7,biz,any day
2787,82.49,Entire home/apt,3.0,True,10.0,100.0,0,23.73026,38.002790000000005,73.11,athens,3.1,0.5,one,any day
2788,179.74,Entire home/apt,6.0,True,10.0,99.0,2,23.72803,37.96492,179.74,athens,1.3,0.1,multi,any day
2789,137.09,Entire home/apt,5.0,False,8.0,60.0,2,23.731070000000003,38.00045,151.15,athens,2.8,0.7,biz,any day
2790,85.77,Entire home/apt,3.0,False,8.0,87.0,1,23.70979,37.9947,85.77,athens,3.1,1.0,one,any day
2791,142.48,Entire home/apt,4.0,False,10.0,100.0,1,23.75276,37.98214,,athens,1.7,0.4,biz,weekdays only
2792,84.13,Entire home/apt,3.0,False,10.0,100.0,1,23.73148,38.007940000000005,84.13,athens,3.6,0.3,one,any day
2793,157.48,Entire home/apt,6.0,False,9.0,95.0,3,23.75613,37.97881,,athens,1.9,0.3,biz,weekdays only
2794,95.14,Entire home/apt,3.0,False,9.0,89.0,1,23.71278,37.96926,95.14,athens,2.1,0.3,multi,any day
2795,214.42,Entire home/apt,2.0,True,10.0,98.0,1,23.73299,37.97332,,athens,0.3,0.3,one,weekdays only
2796,83.43,Entire home/apt,6.0,True,9.0,98.0,2,23.75,37.971,83.43,athens,1.4,0.5,multi,any day
2797,89.05,Entire home/apt,4.0,False,9.0,89.0,1,23.73803,38.02288,118.11,athens,5.3,0.2,one,any day
2798,104.28,Entire home/apt,2.0,False,7.0,60.0,1,23.762,37.99,104.28,athens,2.8,0.5,one,any day
2799,220.28,Entire home/apt,6.0,False,9.0,94.0,2,23.76658,37.99483,220.28,athens,3.5,0.2,one,any day
2800,150.68,Entire home/apt,2.0,False,10.0,91.0,0,23.71869,37.99146,150.68,athens,2.3,0.2,biz,any day
2801,123.97,Entire home/apt,3.0,False,10.0,83.0,1,23.72164,37.96304,134.04,athens,1.8,0.5,biz,any day
2802,104.52,Entire home/apt,4.0,True,10.0,99.0,1,23.721,37.962,104.52,athens,2.0,0.6,multi,any day
2803,76.63,Entire home/apt,2.0,False,8.0,83.0,1,23.73759,37.96632,75.22,athens,1.0,1.0,one,any day
2804,86.94,Entire home/apt,2.0,True,10.0,100.0,1,23.72857,37.9982,86.94,athens,2.6,0.5,biz,any day
2805,512.27,Entire home/apt,2.0,True,10.0,100.0,1,23.722,37.979,,athens,1.2,0.3,biz,weekdays only
2806,96.08,Entire home/apt,4.0,False,9.0,100.0,1,23.759,37.99,96.08,athens,2.6,0.3,one,any day
2807,121.86,Entire home/apt,2.0,True,10.0,98.0,1,23.724,37.979,121.86,athens,1.1,0.3,multi,any day
2808,142.48,Entire home/apt,2.0,True,10.0,99.0,1,23.73,37.969,,athens,0.9,0.6,one,weekdays only
2809,129.82,Entire home/apt,2.0,True,10.0,90.0,1,23.724,37.979,129.82,athens,1.1,0.3,multi,any day
2810,97.25,Entire home/apt,4.0,True,10.0,95.0,1,23.70651,37.96566,100.77,athens,2.8,0.4,multi,any day
2811,180.91,Entire home/apt,3.0,True,10.0,98.0,1,23.764,37.995,180.91,athens,3.3,0.3,multi,any day
2812,486.72,Entire home/apt,2.0,True,10.0,100.0,0,23.722,37.978,,athens,1.2,0.2,biz,weekdays only
2813,535.47,Entire home/apt,2.0,True,10.0,100.0,0,23.722,37.979,535.47,athens,1.2,0.3,biz,any day
2814,156.3,Entire home/apt,6.0,True,10.0,100.0,2,23.70536,37.9759,156.3,athens,2.6,0.6,one,any day
2815,272.3,Entire home/apt,4.0,True,10.0,98.0,2,23.73092,37.97025,,athens,0.7,0.7,one,weekdays only
2816,92.8,Entire home/apt,4.0,False,2.0,20.0,2,23.73372,38.00199,92.8,athens,2.9,0.8,multi,any day
2817,405.64,Private room,2.0,False,10.0,100.0,1,23.75,37.97176,405.64,athens,1.4,0.5,one,any day
2818,258.48,Entire home/apt,4.0,False,10.0,96.0,1,23.72685,37.96636,,athens,1.3,0.2,one,weekdays only
2819,235.51,Entire home/apt,3.0,False,10.0,95.0,1,23.73947,37.97857,235.51,athens,0.5,0.5,multi,any day
2820,226.14,Entire home/apt,3.0,False,10.0,95.0,1,23.73959,37.97917,,athens,0.5,0.6,multi,weekdays only
2821,426.5,Entire home/apt,5.0,False,10.0,100.0,2,23.74048,37.97879,426.5,athens,0.6,0.6,multi,any day
2822,107.8,Entire home/apt,2.0,True,10.0,98.0,1,23.71349,37.9684,107.8,athens,2.1,0.4,one,any day
2823,99.59,Entire home/apt,4.0,False,10.0,100.0,1,23.7332,38.01503,99.59,athens,4.4,0.5,biz,any day
2824,111.31,Entire home/apt,4.0,False,10.0,100.0,1,23.73304,38.01568,111.31,athens,4.5,0.5,biz,any day
2825,113.42,Entire home/apt,4.0,False,10.0,97.0,1,23.73376,38.01448,113.42,athens,4.3,0.5,biz,any day
2826,156.3,Entire home/apt,5.0,False,10.0,96.0,2,23.72126,37.96437,,athens,1.8,0.5,biz,weekdays only
2827,180.91,Entire home/apt,5.0,False,10.0,100.0,2,23.78602,38.00128,180.91,athens,5.3,0.1,one,any day
2828,121.86,Entire home/apt,5.0,False,10.0,100.0,2,23.72436,37.9698,121.86,athens,1.2,0.6,multi,any day
2829,148.34,Entire home/apt,4.0,False,9.0,92.0,0,23.74044,37.988040000000005,148.34,athens,1.5,1.0,multi,any day
2830,116.0,Entire home/apt,3.0,False,9.0,95.0,1,23.74895,37.97533,,athens,1.2,0.1,multi,weekdays only
2831,99.59,Entire home/apt,4.0,False,10.0,100.0,1,23.72453,37.96126,,athens,1.9,0.4,multi,weekdays only
2832,131.23,Entire home/apt,4.0,False,10.0,96.0,1,23.731,37.997,131.23,athens,2.4,0.4,biz,any day
2833,76.63,Shared room,2.0,False,9.0,94.0,1,23.71244,37.98064,83.43,athens,2.1,0.3,biz,any day
2834,127.72,Private room,2.0,True,10.0,100.0,1,23.72065,37.96262,,athens,1.9,0.6,multi,weekdays only
2835,136.85,Entire home/apt,6.0,False,10.0,95.0,2,23.76225,37.99125,136.85,athens,2.9,0.4,biz,any day
2836,97.25,Entire home/apt,2.0,True,10.0,96.0,0,23.70804,37.96844,97.25,athens,2.5,0.1,one,any day
2837,87.88,Entire home/apt,2.0,False,10.0,99.0,0,23.731070000000003,38.01624,87.88,athens,4.5,0.4,biz,any day
2838,90.46,Entire home/apt,2.0,False,10.0,100.0,0,23.73336,38.01578,90.46,athens,4.5,0.5,biz,any day
2839,95.14,Entire home/apt,2.0,False,10.0,94.0,0,23.73267,38.01504,95.14,athens,4.4,0.5,biz,any day
2840,89.28,Entire home/apt,2.0,False,10.0,98.0,1,23.74349,37.97158,89.28,athens,0.8,0.6,biz,any day
2841,127.48,Entire home/apt,4.0,False,9.0,89.0,1,23.73568,37.99763,127.48,athens,2.5,0.7,biz,any day
2842,133.34,Entire home/apt,2.0,True,10.0,90.0,1,23.721,37.98,133.34,athens,1.4,0.4,biz,any day
2843,98.66,Entire home/apt,2.0,True,10.0,97.0,1,23.728,37.96,107.8,athens,1.8,0.3,one,any day
2844,133.34,Entire home/apt,2.0,True,10.0,100.0,1,23.721,37.98,133.34,athens,1.4,0.4,biz,any day
2845,92.8,Entire home/apt,3.0,False,5.0,80.0,2,23.74338,37.96723,92.8,athens,1.2,1.1,one,any day
2846,208.56,Entire home/apt,2.0,False,10.0,100.0,0,23.73625,37.98065,,athens,0.6,0.3,biz,weekdays only
2847,75.22,Entire home/apt,2.0,False,8.0,77.0,1,23.721120000000003,37.98134,75.22,athens,1.4,0.5,biz,any day
2848,51.09,Entire home/apt,3.0,False,10.0,94.0,1,23.72843,38.01825,53.2,athens,4.8,0.3,one,any day
2849,133.34,Entire home/apt,5.0,True,10.0,95.0,3,23.721,37.98,133.34,athens,1.4,0.4,biz,any day
2850,73.11,Entire home/apt,3.0,False,10.0,100.0,1,23.73681,38.00755,73.11,athens,3.6,0.8,multi,any day
2851,133.34,Entire home/apt,3.0,True,10.0,100.0,1,23.721,37.98,133.34,athens,1.4,0.4,biz,any day
2852,76.63,Entire home/apt,4.0,True,10.0,99.0,2,23.723000000000003,37.989,76.63,athens,1.8,0.4,one,any day
2853,313.08,Entire home/apt,4.0,True,10.0,100.0,1,23.72853,37.97271,,athens,0.7,0.5,biz,weekdays only
2854,156.3,Entire home/apt,2.0,True,10.0,97.0,1,23.739,37.981,156.3,athens,0.7,0.5,biz,any day
2855,138.96,Entire home/apt,6.0,False,10.0,97.0,2,23.72255,37.99163,138.96,athens,2.1,0.2,biz,any day
2856,168.02,Entire home/apt,3.0,False,10.0,100.0,1,23.74019,37.97924,168.02,athens,0.6,0.6,one,any day
2857,126.54,Entire home/apt,2.0,True,10.0,98.0,0,23.73096,37.97185,,athens,0.6,0.5,one,weekdays only
2858,185.36,Entire home/apt,6.0,False,10.0,94.0,1,23.719,37.986,194.74,athens,1.8,0.2,biz,any day
2859,138.96,Entire home/apt,5.0,False,10.0,100.0,3,23.749,37.995,138.96,athens,2.5,1.1,one,any day
2860,154.2,Entire home/apt,3.0,True,10.0,100.0,1,23.72539,37.96562,177.4,athens,1.4,0.2,multi,any day
2861,229.42,Entire home/apt,4.0,False,10.0,100.0,0,23.72776,37.97692,229.42,athens,0.7,0.2,biz,any day
2862,134.51,Entire home/apt,4.0,True,10.0,95.0,1,23.737,37.983,134.51,athens,0.8,0.5,biz,any day
2863,185.36,Entire home/apt,6.0,False,10.0,95.0,2,23.743,37.977,185.36,athens,0.7,0.4,one,any day
2864,112.48,Entire home/apt,4.0,True,10.0,100.0,0,23.714,37.981,112.48,athens,2.0,0.4,one,any day
2865,157.71,Entire home/apt,4.0,True,10.0,97.0,2,23.725,37.963,157.71,athens,1.7,0.2,biz,any day
2866,92.56,Entire home/apt,2.0,True,10.0,98.0,1,23.70465,37.96642,,athens,2.9,0.4,one,weekdays only
2867,69.6,Entire home/apt,5.0,True,9.0,97.0,1,23.74789,37.96378,,athens,1.7,1.3,one,weekdays only
2868,51.32,Entire home/apt,2.0,False,8.0,88.0,1,23.74732,38.00574,53.43,athens,3.5,1.7,multi,any day
2869,187.71,Entire home/apt,4.0,False,10.0,93.0,1,23.7257,37.99075,187.71,athens,1.9,0.5,biz,any day
2870,649.12,Entire home/apt,5.0,False,10.0,100.0,3,23.731,37.97,649.12,athens,0.7,0.7,multi,any day
2871,108.97,Entire home/apt,4.0,True,10.0,99.0,1,23.72541,37.96097,108.97,athens,1.8,0.4,multi,any day
2872,63.74,Private room,3.0,False,10.0,100.0,1,23.73937,38.0001,63.74,athens,2.7,1.1,multi,any day
2873,103.11,Entire home/apt,4.0,True,9.0,94.0,2,23.77931,37.99584,103.11,athens,4.5,0.4,multi,any day
2874,127.72,Entire home/apt,5.0,True,10.0,98.0,2,23.73464,37.96751,159.82,athens,0.9,0.8,multi,any day
2875,61.4,Private room,2.0,False,9.0,95.0,1,23.72511,37.99452,61.4,athens,2.3,0.5,biz,any day
2876,116.0,Entire home/apt,2.0,True,10.0,97.0,1,23.73105,37.97909,116.0,athens,0.5,0.2,multi,any day
2877,116.0,Entire home/apt,3.0,False,10.0,100.0,1,23.722,37.986,121.62,athens,1.7,0.1,biz,any day
2878,116.0,Entire home/apt,3.0,False,10.0,100.0,1,23.722,37.986,121.62,athens,1.7,0.1,biz,any day
2879,112.48,Entire home/apt,2.0,False,10.0,94.0,1,23.72673,37.99025,112.48,athens,1.8,0.5,biz,any day
2880,111.31,Entire home/apt,5.0,False,10.0,96.0,2,23.71875,37.96509,111.31,athens,1.9,0.7,biz,any day
2881,99.59,Entire home/apt,3.0,False,9.0,90.0,1,23.72075,37.96524,99.59,athens,1.7,0.5,biz,any day
2882,185.36,Entire home/apt,6.0,False,10.0,100.0,1,23.719,37.986,194.74,athens,1.8,0.2,biz,any day
2883,185.36,Entire home/apt,6.0,False,10.0,100.0,1,23.719,37.986,194.74,athens,1.8,0.2,biz,any day
2884,185.36,Entire home/apt,6.0,False,10.0,100.0,1,23.719,37.986,194.74,athens,1.8,0.2,biz,any day
2885,185.36,Entire home/apt,6.0,False,10.0,100.0,1,23.719,37.986,194.74,athens,1.8,0.2,biz,any day
2886,162.16,Entire home/apt,6.0,False,9.0,93.0,2,23.72186,37.9647,162.16,athens,1.7,0.4,biz,any day
2887,185.36,Entire home/apt,6.0,False,9.0,92.0,1,23.719,37.986,194.74,athens,1.8,0.2,biz,any day
2888,150.68,Entire home/apt,3.0,False,10.0,95.0,1,23.719,37.986,156.3,athens,1.8,0.2,biz,any day
2889,311.91,Entire home/apt,5.0,True,10.0,97.0,1,23.73391,37.97531,311.91,athens,0.1,0.1,biz,any day
2890,116.0,Entire home/apt,2.0,False,10.0,90.0,1,23.719,37.986,121.62,athens,1.8,0.2,biz,any day
2891,116.0,Entire home/apt,3.0,False,9.0,87.0,1,23.722,37.986,,athens,1.7,0.1,biz,weekdays only
2892,57.88,Entire home/apt,2.0,False,10.0,97.0,1,23.729,38.007,,athens,3.5,0.1,multi,weekdays only
2893,200.6,Entire home/apt,4.0,True,10.0,99.0,2,23.727970000000003,37.983,200.6,athens,1.1,0.1,biz,any day
2894,92.8,Entire home/apt,2.0,True,10.0,99.0,1,23.70669,38.00064,,athens,3.8,0.6,biz,weekdays only
2895,223.09,Entire home/apt,6.0,True,10.0,100.0,2,23.72741,37.96674,223.09,athens,1.2,0.3,biz,any day
2896,97.25,Entire home/apt,4.0,True,10.0,96.0,1,23.74917,38.00208,97.25,athens,3.2,1.8,one,any day
2897,110.14,Entire home/apt,2.0,True,10.0,99.0,1,23.72675,38.00726,110.14,athens,3.6,0.1,multi,any day
2898,125.14,Entire home/apt,5.0,False,10.0,97.0,2,23.72636,37.96822,125.14,athens,1.1,0.4,multi,any day
2899,382.68,Entire home/apt,4.0,False,10.0,100.0,1,23.72748,37.96779,382.68,athens,1.1,0.4,biz,any day
2900,105.45,Entire home/apt,2.0,False,10.0,95.0,0,23.72607,37.99075,105.45,athens,1.9,0.5,one,any day
2901,149.51,Entire home/apt,5.0,False,10.0,97.0,2,23.74,37.987,149.51,athens,1.3,1.0,multi,any day
2902,227.08,Entire home/apt,4.0,False,10.0,100.0,1,23.739,37.978,227.08,athens,0.4,0.4,biz,any day
2903,82.25,Entire home/apt,2.0,False,10.0,88.0,0,23.73315,37.99047,138.03,athens,1.7,0.4,biz,any day
2904,80.85,Entire home/apt,2.0,False,10.0,92.0,1,23.7495,37.96671,80.85,athens,1.6,1.0,multi,any day
2905,165.91,Entire home/apt,4.0,False,10.0,100.0,1,23.731,37.959,,athens,1.9,0.3,biz,weekdays only
2906,185.36,Entire home/apt,6.0,True,10.0,96.0,2,23.72569,37.96975,185.36,athens,1.1,0.6,one,any day
2907,171.3,Entire home/apt,4.0,False,9.0,94.0,2,23.73226,37.97544,171.3,athens,0.3,0.3,biz,any day
2908,116.94,Entire home/apt,4.0,False,6.0,70.0,1,23.714,37.968,116.94,athens,2.1,0.4,biz,any day
2909,179.74,Entire home/apt,4.0,True,10.0,97.0,1,23.728,37.964,179.74,athens,1.4,0.1,biz,any day
2910,118.11,Entire home/apt,4.0,False,10.0,97.0,1,23.72201,37.96417,118.11,athens,1.7,0.4,biz,any day
2911,116.23,Entire home/apt,5.0,True,10.0,97.0,2,23.72702,37.95976,,athens,1.9,0.3,multi,weekdays only
2912,138.96,Entire home/apt,5.0,True,8.0,80.0,2,23.73897,37.99585,138.96,athens,2.3,0.8,biz,any day
2913,243.25,Entire home/apt,5.0,True,10.0,100.0,2,23.74272,37.97623,243.25,athens,0.6,0.4,biz,any day
2914,127.72,Entire home/apt,2.0,False,10.0,100.0,0,23.7179,37.96237,136.85,athens,2.1,0.8,biz,any day
2915,179.5,Entire home/apt,4.0,False,9.0,90.0,2,23.7143,37.98167,,athens,2.0,0.4,biz,weekdays only
2916,114.83,Entire home/apt,2.0,False,10.0,100.0,0,23.72048,37.96261,,athens,1.9,0.6,biz,weekdays only
2917,110.14,Entire home/apt,5.0,False,10.0,100.0,0,23.70731,37.97218,110.14,athens,2.5,0.4,one,any day
2918,99.83,Entire home/apt,3.0,True,10.0,86.0,2,23.73384,37.98302,,athens,0.8,0.3,biz,weekdays only
2919,155.37,Entire home/apt,4.0,False,9.0,60.0,2,23.71303,37.98297,,athens,2.1,0.5,biz,weekdays only
2920,18545.45,Entire home/apt,2.0,True,10.0,100.0,1,23.732,37.986,,athens,1.2,0.4,biz,weekdays only
2921,121.62,Entire home/apt,2.0,False,9.0,94.0,1,23.76763,37.98486,121.62,athens,3.0,0.9,multi,any day
2922,208.56,Private room,4.0,True,10.0,100.0,1,23.732,37.986,208.56,athens,1.2,0.4,biz,any day
2923,138.96,Entire home/apt,3.0,False,9.0,97.0,1,23.74091,37.98808,138.96,athens,1.5,1.1,multi,any day
2924,80.85,Entire home/apt,2.0,False,10.0,93.0,0,23.74594,37.97729,80.85,athens,0.9,0.1,one,any day
2925,133.34,Entire home/apt,4.0,True,10.0,97.0,1,23.74582,37.9661,133.34,athens,1.4,1.1,one,any day
2926,104.52,Entire home/apt,4.0,True,10.0,98.0,1,23.7368,37.985040000000005,104.52,athens,1.1,0.6,one,any day
2927,167.08,Entire home/apt,5.0,True,9.0,100.0,1,23.724,37.964,167.08,athens,1.6,0.2,biz,any day
2928,80.14,Entire home/apt,4.0,True,10.0,99.0,1,23.72548,37.95302,80.14,athens,2.7,0.6,one,any day
2929,223.79,Entire home/apt,5.0,True,10.0,99.0,1,23.72789,37.96778,223.79,athens,1.1,0.4,one,any day
2930,64.91,Entire home/apt,2.0,False,10.0,93.0,1,23.722620000000003,37.99494,,athens,2.4,0.3,multi,weekdays only
2931,95.14,Entire home/apt,2.0,True,10.0,100.0,1,23.71357,37.96478,95.14,athens,2.3,0.6,one,any day
2932,113.19,Entire home/apt,4.0,False,10.0,20.0,1,23.73398,37.96543,123.03,athens,1.1,0.7,biz,any day
2933,86.94,Entire home/apt,4.0,False,9.0,80.0,2,23.73037,37.99098,91.63,athens,1.8,0.2,one,any day
2934,127.72,Private room,2.0,True,10.0,100.0,1,23.71888,37.96258,127.72,athens,2.0,0.7,multi,any day
2935,202.94,Entire home/apt,2.0,False,10.0,98.0,1,23.74302,37.97141,226.14,athens,0.8,0.7,multi,any day
2936,145.06,Entire home/apt,2.0,False,8.0,100.0,1,23.7443,37.9771,145.06,athens,0.8,0.2,one,any day
2937,99.59,Entire home/apt,4.0,True,10.0,99.0,1,23.76938,37.989,113.42,athens,3.3,0.5,multi,any day
2938,113.42,Entire home/apt,3.0,True,10.0,100.0,1,23.74027,37.98313,113.42,athens,0.9,0.7,biz,any day
2939,150.68,Entire home/apt,4.0,True,10.0,94.0,2,23.725,37.967,150.68,athens,1.3,0.3,biz,any day
2940,75.22,Private room,2.0,False,10.0,100.0,1,23.72972,38.00799,75.22,athens,3.6,0.2,one,any day
2941,113.42,Entire home/apt,6.0,True,10.0,97.0,3,23.73,37.992,113.42,athens,1.9,0.1,one,any day
2942,78.97,Entire home/apt,2.0,True,10.0,97.0,1,23.74187,37.99829,78.97,athens,2.6,1.2,one,any day
2943,318.7,Entire home/apt,6.0,False,10.0,92.0,2,23.73199,37.97398,,athens,0.3,0.3,multi,weekdays only
2944,81.08,Entire home/apt,2.0,False,9.0,89.0,0,23.75209,37.96962,81.08,athens,1.6,0.7,one,any day
2945,122.79,Entire home/apt,5.0,True,10.0,98.0,1,23.72006,37.98553,134.51,athens,1.7,0.1,biz,any day
2946,549.29,Entire home/apt,5.0,False,10.0,100.0,2,23.72559,37.98036,,athens,1.0,0.5,biz,weekdays only
2947,122.79,Entire home/apt,5.0,True,10.0,100.0,1,23.71853,37.98535,,athens,1.8,0.2,biz,weekdays only
2948,98.66,Entire home/apt,4.0,True,10.0,98.0,2,23.732,38.013000000000005,,athens,4.2,0.3,multi,weekdays only
2949,159.82,Entire home/apt,5.0,False,10.0,100.0,2,23.75823,37.99049,159.82,athens,2.6,0.4,one,any day
2950,69.6,Entire home/apt,3.0,False,10.0,92.0,1,23.73671,37.98994,69.6,athens,1.6,0.6,one,any day
2951,197.08,Entire home/apt,6.0,True,10.0,98.0,2,23.73508,37.98042,197.08,athens,0.5,0.2,one,any day
2952,72.41,Private room,3.0,False,10.0,97.0,2,23.72121,37.98633,72.41,athens,1.7,0.1,multi,any day
2953,103.11,Entire home/apt,3.0,True,9.0,97.0,1,23.724,38.001,103.11,athens,3.0,0.2,one,any day
2954,162.16,Entire home/apt,4.0,False,10.0,100.0,1,23.71429,37.97868,,athens,1.9,0.3,one,weekdays only
2955,113.42,Entire home/apt,4.0,True,10.0,99.0,1,23.76509,37.99195,113.42,athens,3.2,0.2,one,any day
2956,113.42,Entire home/apt,4.0,False,10.0,97.0,1,23.729,38.006,113.42,athens,3.4,0.2,one,any day
2957,214.42,Entire home/apt,4.0,False,10.0,100.0,1,23.73239,37.971340000000005,,athens,0.5,0.5,biz,weekdays only
2958,152.09,Entire home/apt,4.0,False,9.0,90.0,1,23.73314,37.97515,184.43,athens,0.2,0.2,one,any day
2959,158.88,Entire home/apt,4.0,False,9.0,96.0,1,23.727,37.963,,athens,1.6,0.2,biz,weekdays only
2960,208.56,Entire home/apt,5.0,True,10.0,96.0,2,23.74434,37.97817,231.76,athens,0.8,0.3,biz,any day
2961,45.23,Private room,2.0,True,9.0,100.0,1,23.73544,37.99812,45.23,athens,2.5,0.7,biz,any day
2962,207.39,Entire home/apt,6.0,True,10.0,100.0,2,23.75709,37.97966,,athens,2.0,0.4,biz,weekdays only
2963,45.23,Private room,2.0,True,9.0,93.0,1,23.7359,37.999390000000005,45.23,athens,2.6,0.8,biz,any day
2964,60.23,Private room,2.0,True,10.0,95.0,1,23.75229,37.96931,64.91,athens,1.6,0.8,multi,any day
2965,184.43,Entire home/apt,4.0,False,10.0,93.0,2,23.72937,37.97093,209.97,athens,0.7,0.7,biz,any day
2966,121.62,Private room,2.0,False,9.0,92.0,1,23.7251,37.97618,121.62,athens,0.9,0.0,multi,any day
2967,75.22,Private room,2.0,False,6.0,60.0,1,23.77152,37.99196,75.22,athens,3.7,0.4,one,any day
2968,112.48,Entire home/apt,4.0,False,9.0,95.0,2,23.72226,38.00034,107.33,athens,3.0,0.1,multi,any day
2969,138.96,Entire home/apt,4.0,False,10.0,100.0,2,23.75,37.969,138.96,athens,1.5,0.8,one,any day
2970,96.08,Entire home/apt,3.0,False,9.0,93.0,1,23.75776,37.99036,96.08,athens,2.6,0.3,biz,any day
2971,207.16,Entire home/apt,4.0,False,9.0,80.0,2,23.77282,37.99684,219.11,athens,4.0,0.5,biz,any day
2972,104.28,Entire home/apt,4.0,False,10.0,92.0,1,23.7186,37.96097,104.28,athens,2.2,0.8,one,any day
